word,label
cambah,correct
cambahan,correct
cambang,correct
cambuk,correct
cambul,correct
cambung,correct
camca,correct
camcao,correct
camcau,correct
camilan,correct
campak,correct
campang,correct
camplungan,correct
campuran,correct
campursari,correct
canai,correct
canaian,correct
canang,correct
cancang,correct
canda,correct
candaan,correct
candai,correct
candat,correct
candi,correct
candik,correct
candil,correct
candit,correct
candoli,correct
candra,correct
candradimuka,correct
candrakirana,correct
candrasa,correct
candrasengkala,correct
candu,correct
candung,correct
cang,correct
cangak,correct
cangantu,correct
cangap,correct
canggaan,correct
canggah,correct
canggai,correct
canggal,correct
canggu,correct
canggung,correct
cangkang,correct
cangkarok,correct
cangkingan,correct
cangkir,correct
cangklong,correct
cangkok,correct
cangkokan,correct
cangkolang,correct
cangkrang,correct
cangkriman,correct
cangkring,correct
cangkuang,correct
cangkuk,correct
cangkul,correct
cangkulan,correct
canitu,correct
canoyu,correct
cantek,correct
cantel,correct
cantelan,correct
cantengan,correct
canting,correct
cantolan,correct
cantrang,correct
cantrik,correct
cantuk,correct
cao,correct
cap,correct
capa,correct
capah,correct
capaian,correct
capak,correct
capal,correct
capan,correct
capar,correct
capcai,correct
capcaisin,correct
capeg,correct
capelin,correct
capgome,correct
capil,correct
caping,correct
capit,correct
capjiki,correct
caplak,correct
capung,correct
cara,correct
carabalen,correct
carak,correct
caraka,correct
carakawati,correct
caram,correct
carancam,correct
carang,correct
carangan,correct
caren,correct
carian,correct
carik,correct
carikan,correct
cariyu,correct
carok,correct
carteran,correct
caruk,correct
carut,correct
carut-marut,correct
cas,correct
cat,correct
catan,correct
catatan,correct
catel,correct
catik,correct
catok,correct
catu,correct
catuan,correct
catuk,correct
catur,correct
caturan,correct
caturgol,correct
caturjalma,correct
caturlarik,correct
caturtunggal,correct
caturwangsa,correct
caturwarga,correct
caturwarna,correct
caturwulan,correct
catut,correct
catutan,correct
caul,correct
cawai,correct
cawak,correct
cawan,correct
cawang,correct
cawangan,correct
cawat,correct
cawi,correct
cawi-cawi,correct
cawu,correct
cbsa,correct
cd-rom,correct
cebakan,correct
cebar-cebur,correct
cebikas,correct
cebong,correct
cebur,correct
cecairan,correct
cecak,correct
cecap,correct
cecawi,correct
cece,correct
ceceh,correct
cecendet,correct
cecengklok,correct
ceceran,correct
cecere,correct
cecunguk,correct
cecurut,correct
cedera,correct
ceding,correct
cedok,correct
cegahan,correct
cegar,correct
ceguk,correct
cek,correct
cekak,correct
cekakak,correct
cekakak-cekikik,correct
cekakan,correct
cekalan,correct
cekam,correct
cekaman,correct
cekarau,correct
cekcekcek,correct
cekdam,correct
cekel,correct
ceker,correct
cekerau,correct
ceketing,correct
ceki,correct
cekibar,correct
cekikan,correct
cekikik,correct
ceklek,correct
cekok,correct
cekokan,correct
cekrem,correct
cekres,correct
cekuh,correct
cekungan,correct
cekur,correct
cela,correct
celaan,correct
celaga,correct
celah,correct
celak,correct
celana,correct
celangapan,correct
celar,correct
celari,correct
cele,correct
celebuk,correct
celeguri,correct
celemek,correct
celempong,correct
celempung,correct
celeng,correct
celengan,correct
celep,correct
celepak,correct
celepik,correct
celepuk,correct
celetuk,correct
celetukan,correct
celorot,correct
celoteh,correct
celsius,correct
celung,correct
celung-celung,correct
celup,correct
celupak,correct
celupan,correct
celur,correct
celuran,correct
celuring,correct
celurit,correct
celurut,correct
celutuk,correct
cema,correct
cemara,correct
cemaran,correct
cembul,correct
cemeeh,correct
cemeh,correct
cemekian,correct
cemengkian,correct
cemeti,correct
cemetuk,correct
cemooh,correct
cemoohan,correct
cempa,correct
cempaka,correct
cempal,correct
cempala,correct
cempana,correct
cempe,correct
cempedak,correct
cempelik,correct
cempelung,correct
cemperai,correct
cemperling,correct
cempiang,correct
cempin,correct
cemping,correct
cempor,correct
cempres,correct
cempung,correct
cempurit,correct
cemuk,correct
cemukiran,correct
cena,correct
cenak,correct
cenangau,correct
cenangga,correct
cenangkas,correct
cenayang,correct
cencala,correct
cencaluk,correct
cencangan,correct
cencaru,correct
cencawan,correct
cencawi,correct
cendana,correct
cendawan,correct
cendekiawan,correct
cenderai,correct
cenderasa,correct
cenderawasih,correct
cendet,correct
cendok,correct
cendol,correct
cenduai,correct
cenela,correct
ceng,correct
cengal,correct
cengbeng,correct
cengceng,correct
cengek,correct
cenggema,correct
cengger,correct
cenggeret,correct
cengi,correct
cengis,correct
cengkal,correct
cengkam,correct
cengkaman,correct
cengkang,correct
cengkaruk,correct
cengkau,correct
cengkedi,correct
cengkeh,correct
cengkeram,correct
cengkerama,correct
cengkeraman,correct
cengkerawak,correct
cengkerik,correct
cengkering,correct
cengkerung,correct
cengkiak,correct
cengkih,correct
cengking,correct
cengkir,correct
cengkok,correct
cengkude,correct
cengkung,correct
cengkurai,correct
cengkuyung,correct
cenil,correct
centang,correct
centangan,correct
centeng,correct
centong,correct
centung,correct
cepak,correct
cepaka,correct
cepalan,correct
cepeng,correct
cepengan,correct
ceper,correct
cepera,correct
cepiau,correct
ceplok,correct
cepu,correct
cepuk,correct
cepung,correct
ceracak,correct
ceracap,correct
ceracau,correct
cerah,correct
ceraka,correct
cerakin,correct
ceramah,correct
cerana,correct
cerang,correct
ceranggah,correct
cerangka,correct
cerapan,correct
cerat,correct
ceratan,correct
cerau,correct
cerawat,correct
cerbung,correct
cerca,correct
cercaan,correct
cercah,correct
cercahan,correct
cercak,correct
cere,correct
cerecek,correct
cerek,correct
ceremai,correct
cerempung,correct
cerepu,correct
cergam,correct
ceri,correct
ceria,correct
cericap,correct
cericip,correct
ceriga,correct
cerih,correct
cerimoya,correct
cerita,correct
ceritaan,correct
cerkam,correct
cerlang,correct
cerlih,correct
cerling,correct
cermai,correct
cermatan,correct
cermin,correct
cerminan,correct
cernaan,correct
cerobong,correct
cerocok,correct
cerompong,correct
ceropong,correct
cerorot,correct
cerpelai,correct
cerpen,correct
cerpenis,correct
cerpu,correct
cerucuh,correct
cerucup,correct
ceruk,correct
cerup,correct
cerutu,correct
ces,correct
cetak,correct
cetak-mencetak,correct
cetakan,correct
cetar-ceter,correct
ceter,correct
cetera,correct
ceteri,correct
ceteria,correct
ceti,correct
ceting,correct
cetok,correct
cetus,correct
cetusan,correct
ceuki,correct
cewek,correct
china,correct
chow-chow,correct
ciak,correct
ciap,correct
cibiran,correct
ciblek,correct
ciblon,correct
cibuk,correct
cicero,correct
cicilan,correct
cicinda,correct
cicit,correct
cido,correct
cidomo,correct
ciduk,correct
cidukan,correct
cigak,correct
ciguatera,correct
ciguatoksin,correct
cik,correct
cika,correct
cikadas,correct
cikal,correct
cikar,correct
cikok,correct
cikrak,correct
ciku,correct
cikungunya,correct
cilacap,correct
cilap,correct
cilawagi,correct
cilegon,correct
cili,correct
ciling,correct
cilok,correct
cilukba,correct
cimahi,correct
cimplong,correct
cina,correct
cinagan,correct
cincau,correct
cincin,correct
cincong,correct
cincu,correct
cinda,correct
cindai,correct
cindaku,correct
cinde,correct
cindil,correct
cing,correct
cingam,correct
cingge,correct
cingkat,correct
cingkeh,correct
cingur,correct
cintamani,correct
cintrong,correct
cip,correct
cipai,correct
cipan,correct
cipok,correct
cipratan,correct
cipta,correct
ciptaan,correct
cir,correct
circir,correct
cirebon,correct
ciri,correct
cirit,correct
cirit-birit,correct
ciriwangi,correct
cit,correct
cita,correct
cita-cita,correct
citai,correct
citra,correct
citraan,correct
citraleka,correct
ciu,correct
ciuman,correct
ciut,correct
cm,correct
cobaan,correct
coban,correct
cobek,correct
cocok,correct
cocor,correct
codet,correct
codot,correct
cogan,correct
cok,correct
cokbok,correct
cokek,correct
cokekan,correct
cokelat,correct
coker,correct
coketan,correct
cokmar,correct
coko,correct
cokok,correct
cokorda,correct
colak,correct
colek,correct
colekan,correct
colenak,correct
colengan,correct
coli,correct
colok,correct
colokan,correct
comberan,correct
comblang,correct
combong,correct
comek,correct
comel,correct
comelan,correct
comotan,correct
compoh,correct
comro,correct
congak,correct
congcorang,correct
congek,correct
congkak,correct
congki,correct
congkok,correct
congkong,correct
congo,correct
congor,correct
congsam,correct
conteng,correct
contoh,correct
contong,correct
contreng,correct
cop,correct
copet,correct
corak,correct
coran,correct
corek,correct
coreng,correct
coret,correct
coret-coret,correct
coretan,correct
coro,correct
corob,correct
corong,correct
corot,correct
coto,correct
cotok,correct
cowok,correct
cowokan,correct
cpns,correct
criping,correct
cst,correct
cth,correct
cuaca,correct
cuacawan,correct
cuak,correct
cual,correct
cuatan,correct
cubit,correct
cubitan,correct
cublik,correct
cubung,correct
cubung-cubung,correct
cuca,correct
cucakrawa,correct
cucan,correct
cucian,correct
cucing,correct
cucu,correct
cucuk,correct
cucun,correct
cucunda,correct
cucung,correct
cucur,correct
cucuran,correct
cucurut,correct
cucut,correct
cudang,correct
cuduh,correct
cui,correct
cuik,correct
cuk,correct
cuka,correct
cukai,correct
cuki,correct
cukil,correct
cukilan,correct
cukimai,correct
cukin,correct
cukit,correct
cukong,correct
cuku,correct
cula,correct
culak,correct
culan,correct
culiah,correct
culik,correct
culik-culik,correct
culika,correct
culikan,correct
culim,correct
cumbu,correct
cumbuan,correct
cumi-cumi,correct
cun,correct
cunam,correct
cundang,correct
cundrik,correct
cunduk,correct
cung,correct
cungkil,correct
cungkilan,correct
cungklik,correct
cungkup,correct
cungo,correct
cungur,correct
cunia,correct
cup,correct
cupak,correct
cupang,correct
cuping,correct
cuplikan,correct
cupu,correct
cupu-cupu,correct
cur,correct
cura,correct
curah,correct
curahan,correct
curaian,correct
curanmor,correct
curas,correct
curat,correct
curian,correct
curiga,correct
curik,correct
curwatpon,correct
cus,correct
cut,correct
cutak,correct
daayah,correct
daba,correct
dabal,correct
dabat,correct
dabing,correct
dabir,correct
dabit,correct
dabol,correct
dabus,correct
dacin,correct
dad,correct
dada,correct
dadah,correct
dadaisme,correct
dadakan,correct
dadako,correct
dadal,correct
dadali,correct
dadap,correct
dadar,correct
dadasa,correct
dadi,correct
dadia,correct
dadih,correct
dading,correct
dadu,correct
dadung,correct
dae,correct
daeng,correct
daerah,correct
daerahisme,correct
daftar,correct
dag,correct
dag-dag,correct
dag-dig-dug,correct
daga,correct
dagang,correct
dagangan,correct
dage,correct
dagelan,correct
dagi,correct
daging,correct
daging-dagingan,correct
dagu,correct
dah,correct
dahaga,correct
dahagi,correct
dahak,correct
daham,correct
dahan,correct
dahanam,correct
dahi,correct
dahina,correct
dahlia,correct
dahopi,correct
dahriah,correct
dahulu,correct
dai,correct
daidan,correct
daidanco,correct
daidzein,correct
daiman,correct
daing,correct
dairi,correct
daitia,correct
dajal,correct
daka,correct
dakah,correct
dakaik,correct
dakak-dakak,correct
dakhil,correct
daki,correct
dakian,correct
dakocan,correct
dakon,correct
dakron,correct
daksa,correct
daksina,correct
daktil,correct
daktilitas,correct
daktilitis,correct
daktilografer,correct
daktilografi,correct
daktilologi,correct
daktiloskopi,correct
dakwa,correct
dakwaan,correct
dakwah,correct
dal,correct
dalal,correct
dalalah,correct
dalalat,correct
dalam,correct
dalaman,correct
dalang,correct
dale-dale,correct
dalem,correct
daleman,correct
dalfin,correct
dali-dali,correct
dalih,correct
dalil,correct
daling,correct
daltonisme,correct
daluang,correct
daluman,correct
dalung,correct
dam,correct
dam-dam,correct
damah,correct
damai,correct
damak,correct
damal,correct
daman,correct
damang,correct
damar,correct
damaru,correct
damas,correct
dambaan,correct
dambin,correct
dambir,correct
dame,correct
damen,correct
dami,correct
daminatila,correct
damkar,correct
damong,correct
damotin,correct
dampak,correct
dampal,correct
dampan,correct
dampelas,correct
dampingan,correct
dampit,correct
damprat,correct
dampratan,correct
dampung,correct
dan,correct
dana,correct
danau,correct
danawa,correct
danda,correct
dandan,correct
dandanan,correct
dandang,correct
dandanggula,correct
dandapati,correct
dandi,correct
dandim,correct
dang,correct
dangai,correct
dangar,correct
dangau,correct
dangdut,correct
dange,correct
danghyang,correct
dangka,correct
dangkalan,correct
dangke,correct
dangkung,correct
dani,correct
danramil,correct
danrem,correct
dansa,correct
dansa-dansi,correct
dansanak,correct
dansek,correct
danta,correct
danton,correct
danuh,correct
danur,correct
danwil,correct
danyang,correct
danyon,correct
dao,correct
dap,correct
dapa,correct
dapangan,correct
dapatan,correct
dapra,correct
dapur,correct
dapur-dapur,correct
dar,correct
dara,correct
darab,correct
darah,correct
darai,correct
darat,correct
daratan,correct
dargah,correct
dari-dari,correct
darih,correct
daring,correct
darji,correct
darma,correct
darmabakti,correct
darmakelana,correct
darmasiswa,correct
darmatirta,correct
darmawisata,correct
daro,correct
darongan,correct
darpana,correct
daru-daru,correct
darulaitam,correct
darulakhirat,correct
darulbaka,correct
darulfana,correct
daruljalal,correct
darun,correct
darung,correct
darunu,correct
darurat,correct
darusalam,correct
darwis,correct
das,correct
dasalomba,correct
dasar,correct
dasaran,correct
dasarian,correct
dasasila,correct
dasatitah,correct
dasawarsa,correct
dasawindu,correct
dasbor,correct
dasi,correct
dasimeter,correct
dasin,correct
dassi,correct
daster,correct
dasun,correct
data,correct
datagram,correct
datang,correct
dataran,correct
datatamak,correct
dati,correct
datif,correct
datu,correct
datuk,correct
datum,correct
datung,correct
daulat,correct
daun,correct
daun-daunan,correct
daunan,correct
daur,correct
dauran,correct
dawai,correct
dawai-dawai,correct
dawan,correct
dawat,correct
dawet,correct
daya,correct
dayah,correct
dayak,correct
dayang,correct
dayang-dayang,correct
dayo,correct
dayung,correct
dbd,correct
deaktivasi,correct
dealat,correct
dealer,correct
deamidasi,correct
deaminasi,correct
deamino,correct
deaneksasi,correct
deanol,correct
debak,correct
debam,correct
debap,correct
debaran,correct
debarkasi,correct
debas,correct
debat,correct
debik,correct
debing,correct
debirokratisasi,correct
debit,correct
debitur,correct
debris,correct
debu,correct
debug,correct
debuk,correct
debum,correct
debun,correct
debung,correct
debup,correct
debur,correct
debus,correct
debut,correct
debutan,correct
decak,correct
decap,correct
deceh,correct
decing,correct
decit,correct
decup,correct
decur,correct
decut,correct
dedahan,correct
dedak,correct
dedal,correct
dedalu,correct
dedap,correct
dedare,correct
dedas,correct
dedaunan,correct
dedek,correct
dedemit,correct
dedengkot,correct
dederan,correct
dederuk,correct
dedes,correct
dedikasi,correct
dedikut,correct
deduksi,correct
dedulang,correct
deeskalasi,correct
defaitisme,correct
defalkasi,correct
defekasi,correct
defender,correct
defensi,correct
deferens,correct
defibrilator,correct
defibrinasi,correct
